,URL,Division,Location,School,Logo,Conference,Nickname,Colors
895,https://www.ncaa.com/schools/southern-utah,Division I,"Cedar City, UT",Southern Utah University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/southern-utah.svg,Big Sky,Thunderbirds,"Red, White & Black"
896,https://www.ncaa.com/schools/southern-va,Division III,"Buena Vista, VA",Southern Virginia University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/southern-va.svg,USA South Athletic,Knights,Crimson and White
897,https://www.ncaa.com/schools/southern-vt,Division III,"Bennington, VT",Southern Vermont College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/southern-vt.svg,New England Collegiate,Mountaineers,"Green, White & Gold"
898,https://www.ncaa.com/schools/southern-wesleyan,Division II,"Central, SC",Southern Wesleyan University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/southern-wesleyan.svg,Carolinas,Warriors,Warrior Blue and White
899,https://www.ncaa.com/schools/southwest-baptist,Division II,"Bolivar, MO",Southwest Baptist University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/southwest-baptist.svg,GLVC,Bearcats,Purple & White
900,https://www.ncaa.com/schools/southwest-minn-st,Division II,"Marshall, MN",Southwest Minnesota St. University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/southwest-minn-st.svg,Northern Sun Intercollegiate,Mustangs,Brown & Gold
901,https://www.ncaa.com/schools/southwestern-okla,Division II,"Weatherford, OK",Southwestern Oklahoma State Univ.,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/southwestern-okla.svg,Great American,Bulldogs,Navy Blue & White
902,https://www.ncaa.com/schools/southwestern-tx,Division III,"Georgetown, TX",Southwestern University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/southwestern-tx.svg,Southern Collegiate Athletic,Pirates,Black & Gold
903,https://www.ncaa.com/schools/spalding,Division III,"Louisville, KY",Spalding University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/spalding.svg,St. Louis Intercollegiate Athletic,Golden Eagles,Blue & Gold
904,https://www.ncaa.com/schools/spelman,Division III,"Atlanta, GA",Spelman College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/spelman.svg,,Jaguars,Columbia Blue & White
905,https://www.ncaa.com/schools/spring-hill,Division II,"Mobile, AL",Spring Hill College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/spring-hill.svg,Southern Intercol. Ath. Conf.,Badgers,"Purple, white"
906,https://www.ncaa.com/schools/springfield,Division III,"Springfield, MA",Springfield College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/springfield.svg,New England Women's and Men's Athletic,Pride,Maroon & White
907,https://www.ncaa.com/schools/st-andrews,"Laurinburg, NC",,St. Andrews Presbyterian College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-andrews.svg,,Knights,Royal Blue & White
908,https://www.ncaa.com/schools/st-anselm,Division II,"Manchester, NH",Saint Anselm College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-anselm.svg,Northeast-10,Hawks,Blue & White
909,https://www.ncaa.com/schools/st-augustines,Division II,"Raleigh, NC",St. Augustine's University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-augustines.svg,Central Intercollegiate Athletic Association,Falcons,Blue & White
910,https://www.ncaa.com/schools/st-benedict,Division III,"St. Joseph, MN",College of Saint Benedict,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-benedict.svg,,,Red & White
911,https://www.ncaa.com/schools/st-bonaventure,Division I,"St. Bonaventure, NY",St. Bonaventure University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-bonaventure.svg,Atlantic 10,Bonnies,Brown & White
912,https://www.ncaa.com/schools/st-catherine,Division III,"St. Paul, MN",St. Catherine University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-catherine.svg,NON-NCAA ORG,,Purple & Gold
913,https://www.ncaa.com/schools/st-cloud-st,Division II,"St. Cloud, MN",St. Cloud State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-cloud-st.svg,Northern Sun Intercollegiate,Huskies,Cardinal Red & Black
914,https://www.ncaa.com/schools/st-edwards,Division II,"Austin, TX",St. Edward's University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-edwards.svg,Lone Star,Hilltoppers,Navy & Vegas Gold
915,https://www.ncaa.com/schools/st-elizabeth,Division III,"Morristown, NJ",College of Saint Elizabeth,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-elizabeth.svg,Colonial States Athletic,Eagles,Navy Blue and White
916,https://www.ncaa.com/schools/st-francis-il,",",,University of St. Francis (Ill.),https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-francis-il.svg,,Fighting Saints,Brown & Gold
917,https://www.ncaa.com/schools/st-francis-ny,Division I,"Brooklyn Heights, NY",St. Francis College Brooklyn,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-francis-ny.svg,Northeast,Terriers,Red & Royal Blue
918,https://www.ncaa.com/schools/st-francis-pa,,,,,,,
919,https://www.ncaa.com/schools/st-john-fisher,Division III,"Rochester, NY",St. John Fisher College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-john-fisher.svg,Empire 8,Cardinals,Cardinal & Gold
920,https://www.ncaa.com/schools/st-johns-ny,Division I,"Queens, NY",St. John's University (N.Y.) ,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-johns-ny.svg,Big East,Red Storm,Red & White
921,https://www.ncaa.com/schools/st-joseph-ct,Division III,"West Hartford, CT",University of Saint Joseph (Conn.),https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-joseph-ct.svg,Great Northeast Athletic,,"Blue, Gold and White"
922,https://www.ncaa.com/schools/st-josephs-brkln,Division III,"Brooklyn, NY",St. Joseph's College (Brooklyn),https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-josephs-brkln.svg,Skyline,Bears,Navy Blue / White / Gray
923,https://www.ncaa.com/schools/st-josephs-in,"Rensselaer, IN",,Saint Joseph's College (Ind.) ,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-josephs-in.svg,Great Lakes Valley,Pumas,Cardinal & Purple
924,https://www.ncaa.com/schools/st-josephs-li,Division III,"Patchogue, NY",St. Joseph's College (Long Island),https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-josephs-li.svg,Skyline,Golden Eagles,"Navy Blue, Gold & White"
925,https://www.ncaa.com/schools/st-josephs-me,Division III,"Standish, ME",Saint Joseph's College (Maine),https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-josephs-me.svg,Great Northeast Athletic,Monks,Royal Blue & White
926,https://www.ncaa.com/schools/st-lawrence,Division III,"Canton, NY",St. Lawrence University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-lawrence.svg,Liberty League,Saints,Scarlet & Brown
927,https://www.ncaa.com/schools/st-marys-ca,Division I,"Moraga, CA",St. Mary's College (CA),https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-marys-ca.svg,West Coast,Gaels,Navy Blue & Red
928,https://www.ncaa.com/schools/st-marys-in,Division III,"Notre Dame, IN",Saint Mary's College (IN),https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-marys-in.svg,NON-NCAA ORG,,Navy & White
929,https://www.ncaa.com/schools/st-marys-md,Division III,"St. Mary's City, MD",St. Mary's College (MD),https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-marys-md.svg,Coast-To-Coast Athletic,Seahawks,Navy Blue and White
930,https://www.ncaa.com/schools/st-marys-mn,Division III,"Winona, MN",Saint Mary's University (Minn.),https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-marys-mn.svg,Minnesota Intercollegiate Athletic,Cardinals,Red & White
931,https://www.ncaa.com/schools/st-marys-tx,Division II,"San Antonio, TX",St. Mary's University (Texas) ,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-marys-tx.svg,Lone Star,Rattlers,Blue & Gold
932,https://www.ncaa.com/schools/st-norbert,Division III,"De Pere, WI",St. Norbert College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-norbert.svg,Northern Athletics Collegiate,Green Knights,Dartmouth Green & Old Gold
933,https://www.ncaa.com/schools/st-olaf,Division III,"Northfield, MN",St. Olaf College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-olaf.svg,Minnesota Intercollegiate Athletic,Oles,Black & Old Gold
934,https://www.ncaa.com/schools/st-pauls,"Lawrenceville, VA",,St. Paul's College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-pauls.svg,,Tigers,Black & Orange
935,https://www.ncaa.com/schools/st-scholastica,Division III,"Duluth, MN",College of St. Scholastica,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-scholastica.svg,Minnesota Intercollegiate Athletic,Saints,Royal Blue & Gold
936,https://www.ncaa.com/schools/st-thomas-aquinas,Division II,"Sparkill, NY",St. Thomas Aquinas College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-thomas-aquinas.svg,East Coast,Spartans,Maroon & Gold
937,https://www.ncaa.com/schools/st-thomas-fl,"Miami Gardens, FL",,St. Thomas University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-thomas-fl.svg,,Bobcats,"Columbia blue, navy & white"
938,https://www.ncaa.com/schools/st-thomas-mn,Division I,"St. Paul, MN",University of St. Thomas (Minn.),https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/st-thomas-mn.svg,The Summit League,Tommies,Purple & Grey
939,https://www.ncaa.com/schools/stanford,Division I,"Stanford, CA",Stanford University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/stanford.svg,Pac-12,Cardinal,Cardinal & White
940,https://www.ncaa.com/schools/staten-island,Division II,"Staten Island, NY",College of Staten Island,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/staten-island.svg,East Coast,Dolphins,Blue & Gray
941,https://www.ncaa.com/schools/stephen-f-austin,Division I,"Nacogdoches, TX",Stephen F. Austin State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/stephen-f-austin.svg,Western Athletic,Lumberjacks,Purple & White
942,https://www.ncaa.com/schools/stephens,,,,,,,
943,https://www.ncaa.com/schools/stetson,Division I,"DeLand, FL",Stetson University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/stetson.svg,ASUN,Hatters,Hunter Green & White
944,https://www.ncaa.com/schools/stevens,Division III,"Hoboken, NJ",Stevens Institute of Technology,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/stevens.svg,Middle Atlantic,Ducks,Cardinal & Gray
945,https://www.ncaa.com/schools/stevenson,Division III,"Stevenson, MD",Stevenson University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/stevenson.svg,Middle Atlantic  Commonwealth,Mustangs,Forest Green and Black
946,https://www.ncaa.com/schools/stillman,"Tuscaloosa, AL",,Stillman College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/stillman.svg,Southern Intercol. Ath. Conf.,Tigers,Navy Blue & Vegas Gold
947,https://www.ncaa.com/schools/stonehill,Division II,"Easton, MA",Stonehill College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/stonehill.svg,Northeast-10,Skyhawks,Purple & White
948,https://www.ncaa.com/schools/stony-brook,Division I,"Stony Brook, NY",Stony Brook University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/stony-brook.svg,America East,Seawolves,"Red, White, Blue"
949,https://www.ncaa.com/schools/suffolk,Division III,"Boston, MA",Suffolk University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/suffolk.svg,Commonwealth Coast,Rams,Blue & Gold
950,https://www.ncaa.com/schools/sul-ross-st,Division III,"Alpine, TX",Sul Ross State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/sul-ross-st.svg,American Southwest,Lobos,Scarlet & Gray
951,https://www.ncaa.com/schools/suny-canton,Division III,"Canton, NY",SUNY Canton,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/suny-canton.svg,North Atlantic,Kangaroos (Roos),Dark Blue and Vegas Gold
952,https://www.ncaa.com/schools/suny-cortland,Division III,"Cortland, NY","SUNY, Cortland",https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/suny-cortland.svg,State University of New York Athletic,Red Dragons,Red & White
953,https://www.ncaa.com/schools/suny-geneseo,Division III,"Geneseo, NY","SUNY, Geneseo",https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/suny-geneseo.svg,State University of New York Athletic,Knights,"Navy Blue, Gray & White"
954,https://www.ncaa.com/schools/suny-maritime,Division III,"Throggs Neck, NY",SUNY Maritime College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/suny-maritime.svg,Skyline,Privateers,"Cardinal, Navy & White"
955,https://www.ncaa.com/schools/suny-morrisville,,,,,,,
956,https://www.ncaa.com/schools/suny-new-paltz,Division III,"New Paltz, NY",SUNY New Paltz,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/suny-new-paltz.svg,State University of New York Athletic,Hawks,Orange & Blue
957,https://www.ncaa.com/schools/suny-potsdam,Division III,"Potsdam, NY","SUNY, Potsdam",https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/suny-potsdam.svg,State University of New York Athletic,Bears,Maroon & Gray
958,https://www.ncaa.com/schools/sunyit,Division III,"Utica, NY",SUNY Polytechnic Institute,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/sunyit.svg,North Atlantic,Wildcats,Blue & Gold
959,https://www.ncaa.com/schools/susquehanna,Division III,"Selinsgrove, PA",Susquehanna University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/susquehanna.svg,Landmark,River Hawks,Orange & Maroon
960,https://www.ncaa.com/schools/swarthmore,Division III,"Swarthmore, PA",Swarthmore College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/swarthmore.svg,Centennial,Garnet,"Garnet, Gray & White"
961,https://www.ncaa.com/schools/sweet-briar,Division III,"Sweet Briar, VA",Sweet Briar College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/sweet-briar.svg,,,"Pink (#ed2b74), Midnight Navy (#002a4b)"
962,https://www.ncaa.com/schools/syracuse,Division I,"Syracuse, NY",Syracuse University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/syracuse.svg,Atlantic Coast,Orange,Orange
963,https://www.ncaa.com/schools/tampa,Division II,"Tampa, FL",University of Tampa,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/tampa.svg,Sunshine State,Spartans,"Red, Black & Gold"
964,https://www.ncaa.com/schools/tarleton-st,Division I,"Stephenville, TX",Tarleton State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/tarleton-st.svg,Western Athletic,Texans,Purple & White
965,https://www.ncaa.com/schools/tbd,,,,,,,
966,https://www.ncaa.com/schools/tcnj,Division III,"Ewing, NJ",The College of New Jersey,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/tcnj.svg,New Jersey Athletic,Lions,Blue & Gold
967,https://www.ncaa.com/schools/tcu,Division I,"Fort Worth, TX",Texas Christian University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/tcu.svg,Big 12,Horned Frogs,Purple & White
968,https://www.ncaa.com/schools/temple,Division I,"Philadelphia, PA",Temple University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/temple.svg,American Athletic,Owls,Cherry & White
969,https://www.ncaa.com/schools/tennessee,Division I,"Knoxville, TN",University of Tennessee,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/tennessee.svg,Southeastern,Volunteers,Orange & White
970,https://www.ncaa.com/schools/tennessee-st,Division I,"Nashville, TN",Tennessee State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/tennessee-st.svg,NON-NCAA ORG,Tigers,Reflex Blue & White
971,https://www.ncaa.com/schools/tennessee-tech,Division I,"Cookeville, TN",Tennessee Technological University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/tennessee-tech.svg,Ohio Valley,Golden Eagles,Purple & Gold
972,https://www.ncaa.com/schools/tex-am-commerce,Division II,"Commerce, TX",Texas A&M-Commerce,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/tex-am-commerce.svg,Lone Star,Lions,Blue & Gold
973,https://www.ncaa.com/schools/tex-am-intl,Division II,"Laredo, TX",Texas A&M International University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/tex-am-intl.svg,Lone Star,Dustdevils,Maroon & metallic silver
974,https://www.ncaa.com/schools/tex-am-kingsville,Division II,"Kingsville, TX",Texas A&M-Kingsville,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/tex-am-kingsville.svg,Lone Star,Javelinas,Blue & Gold
975,https://www.ncaa.com/schools/tex-permian-basin,Division II,"Odessa, TX",Texas of the Permian Basin,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/tex-permian-basin.svg,Lone Star,Falcons,"Orange, white & black"
976,https://www.ncaa.com/schools/texas,Division I,"Austin, TX",University of Texas,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/texas.svg,Big 12,Longhorns,Burnt Orange & White
977,https://www.ncaa.com/schools/texas-am,Division I,"College Station, TX",Texas A&M University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/texas-am.svg,Southeastern,Aggies,Maroon & White
978,https://www.ncaa.com/schools/texas-arlington,Division I,"Arlington, TX",University of Texas at Arlington,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/texas-arlington.svg,Sun Belt,Mavericks,"Royal Blue, White and Orange"
979,https://www.ncaa.com/schools/texas-dallas,Division III,"Richardson, TX",University of Texas at Dallas,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/texas-dallas.svg,American Southwest,Comets,Forest Green & Orange
980,https://www.ncaa.com/schools/texas-lutheran,Division III,"Seguin, TX",Texas Lutheran University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/texas-lutheran.svg,Southern Collegiate Athletic,Bulldogs,Black & Gold
981,https://www.ncaa.com/schools/texas-southern,Division I,"Houston, TX",Texas Southern University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/texas-southern.svg,Southwestern Athletic Conf.,Tigers,Maroon & Gray
982,https://www.ncaa.com/schools/texas-st,Division I,"San Marcos, TX",Texas State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/texas-st.svg,Sun Belt,Bobcats,Maroon & Gold
983,https://www.ncaa.com/schools/texas-tech,Division I,"Lubbock, TX",Texas Tech University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/texas-tech.svg,Big 12,Red Raiders,Scarlet & Black
984,https://www.ncaa.com/schools/texas-tyler,Division II,"Tyler, TX",University of Texas at Tyler,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/texas-tyler.svg,Lone Star,Patriots,Orange & Navy
985,https://www.ncaa.com/schools/texas-wesleyan,"Fort Worth, TX",,Texas Wesleyan University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/texas-wesleyan.svg,,Rams,Blue & Gold
986,https://www.ncaa.com/schools/texas-womans,Division II,"Denton, TX",Texas Woman's University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/texas-womans.svg,NON-NCAA ORG,,Maroon & White (PMS 202)
987,https://www.ncaa.com/schools/thiel,Division III,"Greenville, PA",Thiel College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/thiel.svg,Presidents' Athletic,Tomcats,Navy Blue & Old Gold
988,https://www.ncaa.com/schools/thomas-me,Division III,"Waterville, ME",Thomas College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/thomas-me.svg,North Atlantic,Terriers,Black & Red
989,https://www.ncaa.com/schools/thomas-more,Division III,"Crestview Hills, KY",Thomas More University ,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/thomas-more.svg,Div III Independent,Saints,Royal Blue and White
990,https://www.ncaa.com/schools/tiffin,Division II,"Tiffin, OH",Tiffin University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/tiffin.svg,Great Midwest Athletic,Dragons,Green & Gold
991,https://www.ncaa.com/schools/toledo,Division I,"Toledo, OH",University of Toledo,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/toledo.svg,Mid-American,Rockets,Midnight Blue & Gold
992,https://www.ncaa.com/schools/towson,Division I,"Towson, MD",Towson University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/towson.svg,Colonial Athletic Association,Tigers,"Black, Gold & White"
993,https://www.ncaa.com/schools/transylvania,Division III,"Lexington, KY",Transylvania University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/transylvania.svg,Heartland Collegiate Athletic,Pioneers,Crimson & White
994,https://www.ncaa.com/schools/trevecca-nazarene,Division II,"Nashville, TN",Trevecca Nazarene University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/trevecca-nazarene.svg,Great Midwest Athletic,Trojans,Purple and White
995,https://www.ncaa.com/schools/trine,Division III,"Angola, IN",Trine University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/trine.svg,Michigan Intercol. Ath. Assn.,Thunder,"Navy, White with Vegas Gold accent"
996,https://www.ncaa.com/schools/trinity-ct,Division III,"Hartford, CT",Trinity College (CT),https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/trinity-ct.svg,New England Small College Athletic,Bantams,Blue & Gold
997,https://www.ncaa.com/schools/trinity-tx,Division III,"San Antonio, TX",Trinity University (Texas),https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/trinity-tx.svg,Southern Collegiate Athletic,Tigers,Maroon & White
998,https://www.ncaa.com/schools/trinity-washington,Division III,"Washington, DC",Trinity Washington University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/trinity-washington.svg,NON-NCAA ORG,,Purple & Yellow
999,https://www.ncaa.com/schools/troy,Division I,"Troy, AL",Troy University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/troy.svg,Sun Belt,Trojans,"Cardinal, Silver & Black"
1000,https://www.ncaa.com/schools/truman,Division II,"Kirksville, MO",Truman State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/truman.svg,Great Lakes Valley,Bulldogs,Purple & White
1001,https://www.ncaa.com/schools/tufts,Division III,"Medford, MA",Tufts University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/tufts.svg,New England Small College Athletic,Jumbos,Brown & Blue
1002,https://www.ncaa.com/schools/tulane,Division I,"New Orleans, LA",Tulane University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/tulane.svg,American Athletic,Green Wave,Olive Green & Blue
1003,https://www.ncaa.com/schools/tulsa,Division I,"Tulsa, OK",The University of Tulsa,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/tulsa.svg,American Athletic,Golden Hurricane,"Old Gold, Royal Blue & Crimson"
1004,https://www.ncaa.com/schools/tusculum,Division II,"Greeneville, TN",Tusculum College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/tusculum.svg,South Atlantic,Pioneers,Black & Orange
1005,https://www.ncaa.com/schools/tuskegee,Division II,"Tuskegee, AL",Tuskegee University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/tuskegee.svg,Southern Intercol. Ath. Conf.,Golden Tigers,Crimson & Old Gold
1006,https://www.ncaa.com/schools/u-new-england,Division III,"Biddeford, ME",University of New England,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/u-new-england.svg,Commonwealth Coast,Nor'easters,Royal Blue & White
1007,https://www.ncaa.com/schools/uab,Division I,"Birmingham, AL",UAB,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/uab.svg,USA,Blazers,Forest Green & Old Gold
1008,https://www.ncaa.com/schools/ualr,Division I,"Little Rock, AR", Little Rock,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/ualr.svg,Sun Belt,Trojans,"Maroon, Silver, White"
1009,https://www.ncaa.com/schools/uc-colo-springs,Division II,"Colorado Springs, CO",Univ. of Colorado-Colorado Springs,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/uc-colo-springs.svg,Rocky Mountain Athletic,Mountain Lions,Black & Gold
1010,https://www.ncaa.com/schools/uc-davis,Division I,"Davis, CA",UC Davis,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/uc-davis.svg,Big West,Aggies,Yale Blue & Gold
1011,https://www.ncaa.com/schools/uc-irvine,Division I,"Irvine, CA",UC Irvine,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/uc-irvine.svg,Big West,Anteaters,Blue & Gold
1012,https://www.ncaa.com/schools/uc-riverside,Division I,"Riverside, CA",UC Riverside,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/uc-riverside.svg,Big West,Highlanders,Blue & Gold
1013,https://www.ncaa.com/schools/uc-san-diego,Division I,"La Jolla, CA",UC San Diego,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/uc-san-diego.svg,Big West,Tritons,Blue & Gold
1014,https://www.ncaa.com/schools/uc-santa-barbara,Division I,"Santa Barbara, CA",UC Santa Barbara,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/uc-santa-barbara.svg,Big West,Gauchos,Blue & Gold
1015,https://www.ncaa.com/schools/uc-santa-cruz,Division III,"Santa Cruz, CA",UC Santa Cruz,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/uc-santa-cruz.svg,Coast-To-Coast Athletic,Banana Slugs,Navy Blue & Gold
1016,https://www.ncaa.com/schools/ucf,Division I,"Orlando, FL",University of Central Florida,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/ucf.svg,American Athletic,Knights,Black & Gold
1017,https://www.ncaa.com/schools/ucla,Division I,"Los Angeles, CA",UCLA,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/ucla.svg,Pac-12,Bruins,Blue & Gold
1018,https://www.ncaa.com/schools/uconn,Division I,"Storrs, CT",University of Connecticut,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/uconn.svg,Big East,"Huskies, UConn",National Flag Blue & White
1019,https://www.ncaa.com/schools/umass-boston,Division III,"Boston, MA",UMass Boston,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/umass-boston.svg,Little East,Beacons,"Beacon Blue, Black & White"
1020,https://www.ncaa.com/schools/umass-dartmouth,Division III,"Dartmouth, MA",UMass Dartmouth,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/umass-dartmouth.svg,Little East,Corsairs,"Blue, White & Gold"
1021,https://www.ncaa.com/schools/umass-lowell,Division I,"Lowell, MA",UMass Lowell,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/umass-lowell.svg,America East,River Hawks,"Blue, White and Red"
1022,https://www.ncaa.com/schools/umbc,Division I,"Baltimore, MD",UMBC,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/umbc.svg,America East,Retrievers,Black & Gold
1023,https://www.ncaa.com/schools/umkc,Division I,"Kansas City, MO",University of Missouri-Kansas City,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/umkc.svg,The Summit League,Kangaroos,Blue & Gold
